pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly
Kepler-229 c,4.92,,0.18003629764065338,21.637,5120.0,0.0,600.0,0.0,0.0,0.0,89.8139901016526,0.0,0.21210265,0.6974183743434121,0.01812902159743136
Kepler-1189 b,1.77,,0.6805807622504537,449.936,6012.0,0.0,1158.0,0.0,0.0,0.0,15.808405857752895,0.0,0.4287711,0.6491110130390225,0.018126882397796078
Kepler-124 d,1.11,,1.029038112522686,10.499,4984.0,0.0,428.0,0.0,0.0,0.0,5.895070533268197,3.039418631774568e-126,0.6469779,0.6003070997364107,0.018120941879268965
WASP-11 b,12.44199,251.0857,0.11470054446460981,184.988,4800.0,0.0,992.0,0.0,0.0,0.0,925.3875080336311,0.0,0.7724046,0.5721238726225228,0.018114312377231063
Kepler-1326 b,4.18,,0.22323049001814882,47.84,6725.0,0.0,938.0,0.0,0.0,0.0,68.29217856480722,0.0,0.37256283,0.6602353708072286,0.018092736056136267
TOI-892 b,11.99363,301.9385,0.17459165154264972,571.007,6261.0,0.125,1397.0,0.1293414392498079,0.0008419476368499939,0.09870705775495468,1261.7230091066572,0.0,0.7213912,0.5821430773712946,0.018081422990141642
GJ 180 b,2.43,,0.45190562613430135,1.5359,3371.0,0.07,344.43,0.6053173451697705,0.5161326439127892,0.021504514612382057,27.1615893133516,0.9806994121485028,0.9832276,0.5238101859832477,0.018079944815835112
Kepler-1256 b,1.49,,0.852994555353902,211.549,6129.0,0.0,933.0,0.0,0.0,0.0,11.819352184196878,0.0,0.4960707,0.6317609652263846,0.018068399665050874
Kepler-404 b,1.27,,1.0471869328493648,44.534,5654.0,0.0,730.0,0.0,0.0,0.0,8.985122168369157,0.0,0.5048549,0.6297687117486102,0.018067480382367145
Kepler-40 b,13.11,699.2,0.30490018148820325,1187.965,6510.0,0.0,1620.0,0.0,0.0,0.0,2877.7586450133545,0.0,0.87510556,0.5473277704772777,0.018066496444619908
K2-295 b,10.054473,106.47305,0.11107078039927405,97.8595,4444.0,0.0,852.0,0.0,0.0,0.0,472.89679344790295,0.0,0.73194677,0.5782687347127174,0.01804382274987738
Kepler-626 b,2.29,,0.48638838475499097,69.795,5813.0,0.0,784.0,0.0,0.0,0.0,24.466860820351094,0.0,0.14747879,0.7071611201180182,0.01801463998750428
TOI-1836 c,2.59987579,8.0,0.544464609800363,2981.98,6237.0,0.0,2007.6,0.0,0.0,0.0,40.07892504700751,0.0,0.6590733,0.5931599833972069,0.01801110557997577
Kepler-135 b,1.81,,0.6606170598911071,496.678,6090.0,0.0,1209.0,0.0,0.0,0.0,16.408697877405036,0.0,0.4422713,0.6408339753435032,0.01799689739486953
Kepler-300 c,2.25,,0.4972776769509982,43.248,5986.0,0.0,516.0,0.0,0.0,0.0,23.726579181183713,0.0,0.17229615,0.7005403960961087,0.017987582884404288
HD 224018 d,2.4,4.2,0.308529945553539,4.7348,5784.0,0.04,411.0,0.56377898735543,0.22249044476466984,0.0859646310840194,17.865684363819238,9.716043893335576e-14,0.22272184,0.689280848961161,0.017986668933015336
HD 190360 d,3.48,11.9,0.2813067150635209,7.7173,5560.0,0.058,459.21,0.4560266627195948,0.1255934047671577,0.07998076614840109,49.65996858244416,1.626906887006892e-57,0.109849736,0.7140146142684065,0.017977141518008697
Kepler-1969 b,1.68161001,,0.7277676950998185,235.89,6046.0,0.0,999.0,0.0,0.0,0.0,14.496302223225303,0.0,0.40087575,0.6477946223521568,0.017941374960164253
Kepler-1972 b,0.802,2.02,4.029038112522686,341.3,5818.0,0.067,1084.0,0.24156144317437706,0.0021681303044713373,0.08687289629748152,8.705888281299321,0.0,1.6521915,0.3692546288065291,0.017940050326952957
Kepler-491 b,8.92,,0.08294010889292197,312.514,5582.0,0.0,1111.0,0.0,0.0,0.0,246.57427999813623,0.0,0.7716405,0.5651455024858407,0.017938079469107682
WASP-14 b,15.46842,2809.6172,0.40834845735027225,1356.33,6475.0,0.09,1872.0,0.12509619774849956,0.0003805434114086876,0.10442378586309746,6330.782530294025,0.0,0.921964,0.5311115851849719,0.017923812450092044
TOI-480 b,2.85372018,20.8,0.8911070780399275,531.521,6174.0,0.0,1198.94,0.0,0.0,0.0,86.74663991760751,0.0,0.43022737,0.6405230991656454,0.0179231517328193
Kepler-1881 b,2.98104391,,0.3448275862068966,1.5,5135.0,0.0,289.0,0.0,0.0,0.0,38.264472508304365,0.9861666180677429,0.37966204,0.6516748858166237,0.01792064284150046
Kepler-1511 b,1.68,,0.7277676950998185,228.219,6064.0,0.0,903.0,0.0,0.0,0.0,14.45470484972229,0.0,0.40183982,0.6465878500063799,0.017916913677139577
Kepler-888 b,1.76,,0.6860254083484574,7.854,5875.0,0.0,417.0,0.0,0.0,0.0,15.666313526372127,2.8451936690550766e-60,0.3497071,0.6580138049489811,0.017912564115794873
TOI-181 b,6.9559,46.1687,0.13724137931034483,102.43,4994.0,0.1543,895.1,0.18427389793392804,0.005504122943155294,0.06486082171286353,193.47892823748685,0.0,0.38886377,0.6485807454654485,0.017894849310161536
GJ 3293 e,1.63,,0.7549909255898367,3.34,3466.0,0.21,370.79,0.5064318206292375,0.25890314339615145,0.02404231447347149,13.695981297661243,0.0007327972804933027,1.1447675,0.48032421209261383,0.017894194413190637
HD 3167 d,2.61,7.3,0.4101633393829401,88.9,5338.0,0.35,865.0,0.22881327621742417,0.00733493551080816,0.07405032857828314,30.54688793246715,0.0,0.68531686,0.581781981945445,0.017874590987956778
TOI-7510 d,10.52,190.0,0.16152450090744103,20.6036,5720.0,0.04,542.4,0.3045493719466001,0.03932988913393664,0.08425495538812504,787.7242883948809,0.0,0.42870778,0.6385197324963886,0.017865424631491322
Kepler-1538 b,2.82,,0.3720508166969147,1.989,5837.0,0.0,346.0,0.0,0.0,0.0,34.949277047746776,0.9849116117978881,0.34861147,0.6562751423120655,0.017863688946089706
Kepler-401 b,1.71,,0.7114337568058077,254.25,6117.0,0.0,889.0,0.0,0.0,0.0,14.900862549177393,0.0,0.4105207,0.6423591853198627,0.01786029245802219
TOI-157 b,14.414774,375.0394,0.12450090744101634,1062.0,5404.0,0.0,1588.0,0.0,0.0,0.0,1562.0129834661136,0.0,0.9694875,0.5175124679645493,0.017849296832239958
HAT-P-23 b,15.334,664.237,0.18330308529945555,2796.2342,5905.0,0.106,2056.0,0.09390732918788292,0.0001454912919742766,0.08919698669656334,2768.3739949682836,0.0,1.0424465,0.5011467362333867,0.017846132697648683
Kepler-82 b,4.07,12.15,0.17785843920145192,19.558,5401.0,0.0033,562.0,0.32624175169122593,0.04120488800848107,0.07573329059141987,50.22804952762671,0.0,0.18693382,0.6913097433430947,0.017840329232211
HD 197037 b,13.9,,0.09328493647912886,0.4042,6150.0,0.22,216.67,0.28260996111074516,0.1979742856679047,0.09574183896988411,1049.4083855440917,0.9999897473294213,1.5935824,0.3779565242157082,0.01783300935089143
HIP 74890 b,13.3,,0.32304900181488205,3.7188,4850.0,0.07,387.66,0.3995144410193643,0.21455540629440387,0.06101405139711214,3183.55190951218,7.377366980663745e-06,0.578718,0.6029168967208492,0.017810759551728617
HD 19994 b,13.6,,0.17259528130671506,2.2324,6188.0,0.063,350.1,0.39888517705185883,0.3003207837664851,0.09675695891432541,1818.5877129139685,0.8057037048896838,0.82239056,0.5486613421376139,0.017810141428531864
tau Cet g,1.18,,1.0617059891107077,27.9835,5310.0,0.06,639.65,0.4805025168692785,0.041905075750390604,0.07330234546133574,7.306996485361336,0.0,0.49800286,0.6208527564523704,0.017810077189203154
Kepler-1428 b,1.64,,0.7531760435571688,817.579,6184.0,0.0,1049.0,0.0,0.0,0.0,13.916071494991721,0.0,0.5937645,0.5994522663207229,0.017807900551876626
HATS-18 b,14.896761,629.144485,0.20270417422867515,2990.0,5600.0,0.166,2069.48,0.08741093447285775,0.00012725783112632212,0.08104931345833416,2806.89942600745,0.0,1.0417085,0.49970724799659977,0.01780659512195026
Kepler-1862 b,2.203,,0.5117967332123412,41.04,5644.0,0.0,645.0,0.0,0.0,0.0,22.920791480240027,0.0,0.13989307,0.6996779746561247,0.017788534809180915
TOI-4336 A b,2.137,3.33,0.33938294010889297,1.53,3307.0,0.0,309.4,0.0,0.0,0.0,13.873696302168435,0.9428576476977795,1.1098646,0.483765571889358,0.01778753313463146
TOI-1749 b,1.39,57.0,5.066894311649215,83.8379,3985.0,0.14,831.0,0.25747653137539267,0.008415633162304769,0.037906715819845074,57.0,0.0,1.7549797,0.3399533004254655,0.01778164470999827
BD+20 274 b,13.0,,0.6061705989110707,53.9651,4296.0,0.21,755.7,0.2180585293252963,0.01245980940304197,0.04621467115455945,5578.449863324579,0.0,0.7235507,0.5693581031308671,0.01777807902822552
Kepler-695 b,9.21,,0.079491833030853,499.064,5181.0,0.0,1021.0,0.0,0.0,0.0,260.129742803128,0.0,0.8674289,0.5365645758817426,0.017759028277869824
Kepler-277 c,3.36,64.2,1.4156079854809438,83.898,5946.0,0.0,778.0,0.0,0.0,0.0,224.93106798570346,0.0,0.39431316,0.6412088219330934,0.017743005992660845
Kepler-1251 b,1.84,,0.6460980036297641,13.78,5545.0,0.0,487.0,0.0,0.0,0.0,16.859336442055245,8.345099026140076e-242,0.25319737,0.6724687065415738,0.01773940414709144
TOI-6002 b,1.65,,0.7459165154264974,1.6823,3229.0,0.15,321.4,0.5859579509539895,0.46700383043608046,0.017711171662124364,14.03558972895801,0.965265237343999,1.2848818,0.4425549417710085,0.017731823624420787
Kepler-719 b,8.52,,0.08784029038112523,234.28,5777.0,0.0,998.0,0.0,0.0,0.0,227.56274109323758,0.0,0.7099786,0.5704489905099462,0.01773050681502527
HD 88133 b,13.8,324.1866,0.12304900181488204,1368.0872,5392.0,0.031,1762.08,0.12393850946157606,0.0003651061133852228,0.07549286744668521,1354.5778305313527,0.0,0.9578001,0.5152890839012304,0.017730357716445946
HD 231701 b,13.7,,0.13938294010889293,9.1798,6101.0,0.13,483.27,0.2705100868455356,0.07103899710412796,0.09443286851522316,1501.273891698029,2.8138267268722917e-90,0.7361752,0.5634812312839327,0.017702461656710702
Kepler-1936 b,3.16615594,,0.32123411978221417,9.4,6501.0,0.0,524.0,0.0,0.0,0.0,42.70779798665523,7.358774626430132e-96,0.3064627,0.6590482659304713,0.017700797352204357
Kepler-174 d,2.19,,0.515426497277677,0.53,4880.0,0.0,212.0,0.0,0.0,0.0,22.677109389951777,0.9770403567577406,0.6855825,0.5742788490307611,0.017691071261545635
HIP 54373 b,2.87,,0.3629764065335753,15.0984,4021.0,0.2,580.66,0.33667529289013454,0.05290725894575453,0.038868408398775464,35.9428653823958,8.897745997117391e-299,0.47889766,0.6201116861945652,0.017686982556625465
TOI-1268 b,9.1,96.4,0.12885662431941924,91.0972,5300.0,0.105,918.9,0.1915393938539534,0.006477437296564584,0.07303520863384104,406.74248359743564,0.0,0.43066812,0.630090982984768,0.017668383693996148
Kepler-341 c,1.7,,0.7168784029038113,237.43,6012.0,0.0,940.0,0.0,0.0,0.0,14.753017929338723,0.0,0.38796678,0.6390783079310852,0.01765566096403355
TOI-2986 b,9.292245,96.619835728,0.11978221415607987,1156.0,5906.0,0.14,1622.0,0.10866251380357168,0.0003613335109852477,0.08922370037930784,402.57138499484955,0.0,0.78985286,0.5493420843479188,0.017648398769685956
Kepler-1047 b,2.09,,0.5480943738656987,28.851,5754.0,0.0,503.0,0.0,0.0,0.0,20.959591388792457,0.0,0.17432924,0.6861577703801768,0.017644158174650634
Kepler-315 b,3.77,,0.2540834845735027,6.674,5796.0,0.0,409.0,0.0,0.0,0.0,57.02812550996182,1.1096874041046247e-38,0.20383024,0.6790288622281948,0.017630270447335568
55 Cnc B c,2.16,,0.5245009074410164,0.4613,3286.0,0.0,230.04,0.0,0.0,0.0,22.140942632081188,0.9765186865411027,1.3734812,0.4185845057455207,0.017626991629390673
Kepler-293 c,3.83,,0.2486388384754991,7.287,5804.0,0.0,466.0,0.0,0.0,0.0,58.5132067140221,2.7411716883565783e-49,0.20000592,0.6790717259657171,0.017610344192754212
Kepler-930 b,2.13,,0.5353901996370236,16.851,6335.0,0.0,561.0,0.0,0.0,0.0,21.67194234972401,0.0,0.29464573,0.6578228259214247,0.017605749703884236
Kepler-336 d,2.37,,0.46460980036297644,74.36,5867.0,0.0,749.0,0.0,0.0,0.0,25.907291626626694,0.0,0.14477286,0.6906101738596621,0.017591757292745314
Kepler-1488 b,1.86,,0.6388384754990926,73.335,5820.0,0.0,650.0,0.0,0.0,0.0,17.21941950502332,0.0,0.24053112,0.6688665844367486,0.01758110372017178
Kepler-1100 b,1.75,,0.6896551724137931,238.508,6247.0,0.0,1000.0,0.0,0.0,0.0,15.482274140535905,0.0,0.41993517,0.6284783268314262,0.017569737651718424
K2-88 b,1.23,,1.0925589836660616,7.8,3537.0,0.26,464.6,0.44706312491286543,0.11801245271631781,0.025938985948601643,8.51625851203296,3.4558001162065406e-59,1.3817768,0.41435899415819993,0.017568334740930336
HD 192699 b,13.4,,0.27586206896551724,9.0351,5041.0,0.082,495.11,0.3276246635295484,0.08794234834890477,0.06611636480203611,2780.3213425923736,1.0531545087269983e-86,0.478458,0.6153702867039611,0.017567678890246276
HD 113996 b,12.7,,0.9745916515426498,113.6719,4181.0,0.28,798.69,0.18843268245767647,0.005505313636337744,0.04314259763850702,8362.236749418087,0.0,1.0867909,0.47913844313177534,0.01754686011264745
Kepler-34 b,8.564,69.92,0.11125226860254084,1.2545,5913.0,0.182,294.42,0.36147658731300675,0.3625768468028049,0.0894106961585411,292.7031935426952,0.9994291472864236,0.90583503,0.5185919372025577,0.017526666177034203
WASP-114 b,15.008851,562.24127,0.17604355716878403,2978.2048,5940.0,0.012,2043.0,0.1156703143042386,0.00016881296155440075,0.09013196559275338,2493.165354636121,0.0,1.0905701,0.4770820443847151,0.01751689845774236
Kepler-201 b,2.46,,0.4428312159709619,64.549,6065.0,0.0,683.0,0.0,0.0,0.0,27.61418042439924,0.0,0.16388115,0.6827776410859073,0.017503501017756568
Kepler-1499 b,1.19,,1.0707803992740472,7.371,5097.0,0.0,409.0,0.0,0.0,0.0,7.55840060344374,7.243851144989311e-51,0.63851345,0.577010185488282,0.017500153227330926
Kepler-1015 b,3.55,,0.27404718693284935,172.112,6769.0,0.0,1040.0,0.0,0.0,0.0,51.35692553057634,0.0,0.40063778,0.6287361580412051,0.017470214781261276
Kepler-1762 b,2.76022913,,0.38112522686025413,61.49,6572.0,0.0,714.0,0.0,0.0,0.0,33.573120546063734,0.0,0.27857223,0.6557480169972768,0.017466408085380324
Kepler-645 b,2.1,,0.544464609800363,1364.762,6170.0,0.0,1730.0,0.0,0.0,0.0,21.12108135382583,0.0,0.5376291,0.5980707982410285,0.017465843904274254
Kepler-69 c,1.71,,0.7114337568058077,2.687,5638.0,0.14,299.0,0.5876356051498139,0.3438147925489459,0.0820644334027735,14.900862549177393,0.14638246454729414,0.44954187,0.6164829747801875,0.01743645583581093
Kepler-220 d,0.98,,0.958257713248639,8.208,4632.0,0.0,401.0,0.0,0.0,0.0,3.777888708645207,9.865011770866213e-68,0.7841955,0.5419432526631877,0.017434952380815362
Kepler-513 b,2.2,,0.5136116152450091,36.527,5849.0,0.0,623.0,0.0,0.0,0.0,22.908227554373934,0.0,0.16116525,0.6805534692344622,0.017433766370886377
TOI-2421 b,10.36830715,105.836859531,0.09437386569872959,923.6,5607.0,0.0,1534.0,0.0,0.0,0.0,440.6197064061397,0.0,0.9058933,0.514626158123768,0.017429216407787808
Kepler-147 c,2.43,,0.4500907441016334,61.287,6012.0,0.0,689.0,0.0,0.0,0.0,27.05250662534617,0.0,0.15626234,0.6812892692790063,0.017425005450463823
NGTS-6 b,14.863134,425.57437,0.12903811252268602,983.4246,4730.0,0.0,1283.9,0.0,0.0,0.0,1774.7524765692567,0.0,1.0349891,0.485138823151651,0.017410567534318046
CoRoT-21 b,14.5717,718.2958,0.24682395644283125,2915.5997,6200.0,0.0,2044.44,0.0,0.0,0.0,3198.9436003810015,0.0,1.0529158,0.48088881077894874,0.017404149397020303
Kepler-171 d,1.89,,0.6243194192377496,15.103,5642.0,0.0,497.0,0.0,0.0,0.0,17.65553432529008,5.416261248844686e-299,0.2381802,0.6612537001425624,0.01738052191879204
Kepler-366 c,1.79,,0.6715063520871144,286.6,6209.0,0.0,848.0,0.0,0.0,0.0,16.13235712341537,0.0,0.41444463,0.6218954300783752,0.017377322269815393
WASP-157 b,11.19,182.43442,0.11615245009074411,482.1005,5772.0,0.0,1193.0,0.0,0.0,0.0,681.7218973128456,0.0,0.7637087,0.5440543892885741,0.01737459389159162
Kepler-918 b,1.74,,0.6969147005444646,258.702,6028.0,0.0,1052.0,0.0,0.0,0.0,15.378570915853674,0.0,0.3841527,0.6285145417458187,0.017374302316286446
Kepler-332 d,1.18,,1.0689655172413792,7.253,4955.0,0.0,427.0,0.0,0.0,0.0,7.356958854492012,1.0886535186648328e-48,0.6613109,0.5660984675745303,0.017356226368479805
HD 114729 b,13.9,,0.09745916515426498,0.617,5844.0,0.079,237.89,0.36312393347780336,0.328978504744858,0.08756745204890756,1096.3663483213566,0.9999921882890145,1.2463875,0.4356855701585507,0.017351263045838422
HAT-P-62 b,12.02723629,241.867417727,0.1397459165154265,867.2,5629.0,0.101,1512.0,0.11942129067913808,0.0005282441559393552,0.08182401025803146,1018.416121451003,0.0,0.744928,0.5464391720270365,0.017330342414751038
Kepler-966 b,4.13,,0.2268602540834846,10.972,5840.0,0.0,391.0,0.0,0.0,0.0,66.94176801492893,1.4438464892384302e-140,0.18943635,0.6699145785683229,0.017326597739689673
TOI-4201 b,13.67495645,788.21444936,0.33030852994555354,45.2,3794.0,0.041,725.0,0.2665058692517462,0.017900770189583828,0.03280440241491205,3538.2315784660213,0.0,0.7885661,0.5350077645768418,0.017287950097431646
HD 112300 b,12.2,,2.7586206896551726,284.1257,3657.0,0.36,1240.35,0.1311967321827794,0.001652468540987929,0.029144627878400556,20982.63811249919,0.0,2.234386,0.21230155016138358,0.017264969411827424
Kepler-1841 b,1.48912557,,0.8511796733212342,20.35,5190.0,0.0,542.0,0.0,0.0,0.0,11.773451965148194,0.0,0.38253003,0.6244191374631471,0.017264433733230024
Kepler-406 c,0.85,2.71,4.426497277676951,349.769,5538.0,0.0,1050.0,0.0,0.0,0.0,11.386902129638337,0.0,1.7243265,0.32493918724101867,0.01724331107294234
Kepler-1524 b,3.54,,0.27586206896551724,8.443,6179.0,0.0,438.0,0.0,0.0,0.0,51.26139072807339,7.6105008679163e-73,0.23611543,0.655905334024313,0.017237338018725443
Kepler-1425 b,0.94,,0.9346642468239565,216.405,5718.0,0.0,676.0,0.0,0.0,0.0,3.251829752410044,0.0,0.71100605,0.5493556078179755,0.017216122122199626
Kepler-438 b,1.12,,1.0362976406533575,1.4,3748.0,0.03,288.0,0.8464670216156628,0.7301159363647832,0.031575573008492404,6.098558396003643,0.9241448242738329,1.2641251,0.42581612773699884,0.017205269725977086
Kepler-184 c,1.97,8.8,1.147005444646098,29.875,5788.0,0.0,630.0,0.0,0.0,0.0,36.73269283793435,0.0,0.37651533,0.6232755075948535,0.017203238377251056
HD 5278 b,2.45,7.8,0.5263157894736842,132.0,6203.0,0.08,943.0,0.2886231366678022,0.006451673154695347,0.09715766415556118,32.42151176334961,0.0,0.17993423,0.6667084865535775,0.017195421500995338
TOI-2449 b,11.24,222.0,0.1558983666061706,362.642,6021.0,0.098,400.0,0.14721103478452366,0.0014399341513439562,0.09229577389536293,927.318892751295,0.0,0.60251987,0.5722749072967754,0.017185926343399507
HAT-P-38 b,9.247,84.857,0.10707803992740472,243.0337,5330.0,0.067,1082.0,0.16396139060314582,0.0022682359950848656,0.07383661911628916,354.6431656739345,0.0,0.5745731,0.5779531884441035,0.017172578932953868
Kepler-1863 b,2.26309256,,0.4936479128856625,41.5,5871.0,0.0,508.0,0.0,0.0,0.0,23.966955255949976,0.0,0.1529784,0.6714907424693349,0.017165421083695082
HD 204313 c,4.31,,0.21415607985480944,28.2644,5767.0,0.059,634.95,0.33148941532386583,0.030423224120714968,0.08551049847729694,71.82089755185245,0.0,0.100912176,0.6828373631912682,0.017159480456674533
TOI-4377 b,15.10970598,304.161785499,0.15989110707803994,430.9826,4974.0,0.045,1162.08,0.15133180309897065,0.0012992684035894443,0.06432654805789918,2310.366928634804,0.0,0.7634339,0.5345710096258824,0.01713928914844784
K2-329 b,8.675766,82.6358,0.12595281306715064,45.7,5282.0,0.0697,650.0,0.2359479911712581,0.014805991993633114,0.07255436234437128,344.52438841335834,0.0,0.40330973,0.6146624272461204,0.01713791056847785
Kepler-1061 b,1.98,,0.5880217785843921,788.501,6067.0,0.0,1332.0,0.0,0.0,0.0,19.11954669764277,0.0,0.45337597,0.6033491044719638,0.017133698618087806
TOI-700 c,2.6,,0.411978221415608,2.64,3459.0,0.068,356.0,0.5548926939408995,0.34056117960878657,0.023855318694232217,30.330733388615087,0.19089842184548272,0.8280857,0.5198042740953295,0.01712996620973994
Kepler-1344 b,1.84,,0.6460980036297641,425.169,5981.0,0.0,1219.0,0.0,0.0,0.0,16.859336442055245,0.0,0.39395636,0.6163067180544627,0.017127128453622915
Kepler-1598 b,0.95,,0.9401088929219601,308.46,5940.0,0.0,1236.0,0.0,0.0,0.0,3.3762732358389886,0.0,0.7651864,0.5331683614830043,0.017114324634387022
Kepler-1225 b,1.82,,0.6569872958257714,324.282,6140.0,0.0,1453.0,0.0,0.0,0.0,16.59051031687569,0.0,0.40139884,0.6136999583103583,0.017103697903054896
K2-30 b,11.646151,184.02357,0.11615245009074411,299.0,5425.0,0.0,1092.0,0.0,0.0,0.0,768.5360335022726,0.0,0.7131078,0.5442053466704327,0.017100682879838167
Kepler-1949 b,2.21964541,,0.5063520871143375,2016.25,6028.0,0.0,1709.0,0.0,0.0,0.0,23.194873969626034,0.0,0.56006896,0.5776348073446869,0.017085149660164875
Kepler-1002 b,1.71,,0.7114337568058077,981.68,6144.0,0.0,1453.0,0.0,0.0,0.0,14.900862549177393,0.0,0.5849699,0.5719365010992432,0.017081291732887516
Kepler-274 b,1.54,,0.8166969147005445,147.812,6023.0,0.0,961.0,0.0,0.0,0.0,12.494293014196522,0.0,0.4241295,0.6077082250582664,0.017080698363995665
Kepler-1279 b,1.75,,0.6896551724137931,190.851,6221.0,0.0,738.0,0.0,0.0,0.0,15.482274140535905,0.0,0.39552215,0.613679380733562,0.017070946812651977
HD 22532 b,13.4,,0.279491833030853,5.2078,5038.0,0.03,420.41,0.4197149992164042,0.1749481625975853,0.06603622375379106,2816.9045181527995,1.331902419928829e-18,0.5500394,0.5790868181984202,0.01706591727977748
